country_province,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA,Wheat,6,Other,06 01,Other,A1-A3
CA,Cereal grains nec,6,Other,06 01,Other,0
CA,"Vegetables, fruit, nuts",6,Other,06 01,Other,0
CA,Oil seeds,6,Other,06 01,Other,0
CA,"Sugar cane, sugar beet",6,Other,06 01,Other,0
CA,Plant-based fibers,6,Other,06 01,Other,0
CA,Crops nec,6,Other,06 01,Other,0
CA,Cattle,6,Other,06 01,Other,0
CA,Pigs,6,Other,06 01,Other,0
CA,Poultry,6,Other,06 01,Other,A1-A3
CA,Meat animals nec,6,Other,06 01,Other,0
CA,Animal products nec,6,Other,06 01,Other,0
CA,Raw milk,6,Other,06 01,Other,0
CA,"Wool, silk-worm cocoons",6,Other,06 01,Other,0
CA,Manure (conventional treatment),6,Other,06 01,Other,0
CA,Manure (biogas treatment),6,Other,06 01,Other,0
CA,"Products of forestry, logging and related services (02)",6,Services,06 01,ManufacturingServices,0
CA,Fish and other fishing products; services incidental of fishing (05),6,Other,06 01,Other,0
CA,Anthracite,6,Other,06 01,Other,0
CA,Coking Coal,6,Energy,06 01,Energy,0
CA,Other Bituminous Coal,6,Energy,06 01,Energy,0
CA,Sub-Bituminous Coal,6,Energy,06 01,Energy,0
CA,Patent Fuel,6,Energy,06 01,Energy,0
CA,Lignite/Brown Coal,6,Energy,06 01,Energy,0
CA,BKB/Peat Briquettes,6,Energy,06 01,Energy,0
CA,Peat,6,Other,06 01,Other,0
CA,"Crude petroleum and services related to crude oil extraction, excluding surveying",5,Services,05 03,ManufacturingServices,0
CA,"Natural gas and services related to natural gas extraction, excluding surveying",5,Energy,05 03,Energy,0
CA,Natural Gas Liquids,1,Energy,01 01,Energy,0
CA,Other Hydrocarbons,1,Energy,01 01,Energy,0
CA,Uranium and thorium ores (12),4,Materials,04 03,Metals,05 00 00
CA,Iron ores,4,Materials,04 03,Metals,05 00 00
CA,Copper ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA,Nickel ores and concentrates,3,Materials,04 03,Metals,A1-A3
CA,Aluminium ores and concentrates,4,Materials,04 03,Metals,05 00 00
CA,Precious metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
CA,"Lead, zinc and tin ores and concentrates",4,Materials,04 03,Metals,05 00 00
CA,Other non-ferrous metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
CA,Stone,3,Materials,04 02,Masonry,A1-A3
CA,Sand and clay,4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
CA,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4,Other,04 012,Other,0
CA,Products of meat cattle,6,Other,06 01,Other,0
CA,Products of meat pigs,6,Other,06 01,Other,0
CA,Products of meat poultry,6,Other,06 01,Other,0
CA,Meat products nec,6,Other,06 01,Other,0
CA,products of Vegetable oils and fats,6,Other,06 01,Other,0
CA,Dairy products,6,Other,06 01,Other,0
CA,Processed rice,6,Other,06 01,Other,0
CA,Sugar,6,Other,06 01,Other,0
CA,Food products nec,6,Other,06 01,Other,0
CA,Beverages,6,Other,06 01,Other,0
CA,Fish products,6,Other,06 01,Other,0
CA,Tobacco products (16),6,Other,06 01,Other,0
CA,Textiles (17),4,Other,04 012,Other,0
CA,Wearing apparel; furs (18),6,Other,06 01,Other,0
CA,Leather and leather products (19),4,Other,04 012,Other,0
CA,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4,Materials,04 04,Wood,A1-A3
CA,"Wood material for treatment, Re-processing of secondary wood material into new wood material",4,Materials,04 04,Wood,A1-A3
CA,Pulp,4,Materials,04 04,Wood,A1-A3
CA,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",4,Materials,04 04,Wood,A1-A3
CA,Paper and paper products,4,Other,04 04,Other,A1-A3
CA,Printed matter and recorded media (22),5,Services,05 03,ManufacturingServices,0
CA,Coke Oven Coke,1,Energy,01 01,Energy,0
CA,Gas Coke,1,Energy,01 01,Energy,0
CA,Coal Tar,1,Energy,01 01,Energy,0
CA,Motor Gasoline,1,Energy,01 01,Energy,A1-A3
CA,Aviation Gasoline,1,Energy,01 01,Energy,0
CA,Gasoline Type Jet Fuel,1,Energy,01 01,Energy,0
CA,Kerosene Type Jet Fuel,1,Energy,01 01,Energy,0
CA,Kerosene,1,Energy,01 01,Energy,0
CA,Gas/Diesel Oil,1,Energy,01 01,Energy,0
CA,Heavy Fuel Oil,1,Energy,01 01,Energy,0
CA,Refinery Gas,1,Energy,01 01,Energy,0
CA,Liquefied Petroleum Gases (LPG),1,Energy,01 01,Energy,0
CA,Refinery Feedstocks,4,Energy,04 011,Energy,A1-A3
CA,Ethane,4,Other,04 012,Other,0
CA,Naphtha,4,Other,04 012,Other,0
CA,White Spirit & SBP,4,Other,04 012,Other,0
CA,Lubricants,4,Other,04 012,Other,0
CA,Bitumen,4,Materials,04 008,Asphalt,A1-A3
CA,Paraffin Waxes,4,Other,04 012,Other,0
CA,Petroleum Coke,4,Other,04 012,Other,0
CA,Non-specified Petroleum Products,4,Other,04 012,Other,0
CA,Nuclear fuel,1,Energy,01 01,Energy,0
CA,"Plastics, basic",4,Materials,04 014,PlasticsAndComposites,A1-A3
CA,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",4,Materials,04 014,PlasticsAndComposites,A1-A3
CA,N-fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
CA,P- and other fertiliser,4,Materials,04 012,EarthworkAndLandscaping_Materials,0
CA,Chemicals nec,4,Other,04 012,Other,0
CA,Charcoal,4,Other,04 012,Other,0
CA,Additives/Blending Components,4,Materials,04 01,Concrete,A1-A3
CA,Biogasoline,1,Energy,01 01,Energy,0
CA,Biodiesels,1,Energy,01 01,Energy,0
CA,Other Liquid Biofuels,1,Energy,01 01,Energy,0
CA,Rubber and plastic products (25),4,Materials,04 014,PlasticsAndComposites,A1-A3
CA,Glass and glass products,4,Materials,04 06,Finishes,0
CA,"Secondary glass for treatment, Re-processing of secondary glass into new glass",4,Materials,04 06,Finishes,0
CA,Ceramic goods,4,Materials,04 02,Masonry,0
CA,"Bricks, tiles and construction products, in baked clay",4,Materials,04 02,Masonry,0
CA,"Cement, lime and plaster",4,Materials,04 01,Concrete,A1-A3
CA,"Ash for treatment, Re-processing of ash into clinker",1,Energy,01 01,Energy,0
CA,Other non-metallic mineral products,4,Other,04 011,Other,A1-A3
CA,Basic iron and steel and of ferro-alloys and first products thereof,4,Materials,04 03,Metals,0
CA,"Secondary steel for treatment, Re-processing of secondary steel into new steel",4,Materials,04 03,Metals,0
CA,Precious metals,4,Materials,04 03,Metals,0
CA,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",4,Materials,04 03,Metals,0
CA,Aluminium and aluminium products,4,Materials,04 03,Metals,0
CA,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",4,Materials,04 03,Metals,0
CA,"Lead, zinc and tin and products thereof",4,Materials,04 03,Metals,0
CA,"Secondary lead for treatment, Re-processing of secondary lead into new lead",4,Materials,04 03,Metals,0
CA,Copper products,4,Materials,04 03,Metals,0
CA,"Secondary copper for treatment, Re-processing of secondary copper into new copper",4,Materials,04 03,Metals,0
CA,Other non-ferrous metal products,4,Materials,04 03,Metals,0
CA,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",4,Materials,04 03,Metals,0
CA,Foundry work services,5,Services,05 03,ManufacturingServices,0
CA,"Fabricated metal products, except machinery and equipment (28)",4,Materials,04  013,Metals,A1-A3
CA,Machinery and equipment n.e.c. (29),4,Materials,04  013,MEP,0
CA,Office machinery and computers (30),4,Materials,04  013,MEP,0
CA,Electrical machinery and apparatus n.e.c. (31),4,Materials,04  013,MEP,0
CA,"Radio, television and communication equipment and apparatus (32)",4,Materials,04  013,MEP,0
CA,"Medical, precision and optical instruments, watches and clocks (33)",4,Materials,04  013,MEP,0
CA,"Motor vehicles, trailers and semi-trailers (34)",4,Transport,04  013,Transport,0
CA,Other transport equipment (35),4,Materials,04  013,MEP,0
CA,Furniture; other manufactured goods n.e.c. (36),4,Materials,04 06,Finishes,0
CA,Secondary raw materials,4,Other,04 012,Other,0
CA,"Bottles for treatment, Recycling of bottles by direct reuse",4,Other,04 012,Other,0
CA,Electricity by coal,1,Energy,01 01,Energy,0
CA,Electricity by gas,1,Energy,01 01,Energy,0
CA,Electricity by nuclear,1,Energy,01 01,Energy,0
CA,Electricity by hydro,1,Energy,01 01,Energy,0
CA,Electricity by wind,1,Energy,01 01,Energy,0
CA,Electricity by petroleum and other oil derivatives,1,Energy,01 01,Energy,0
CA,Electricity by biomass and waste,1,Energy,01 01,Energy,0
CA,Electricity by solar photovoltaic,1,Energy,01 01,Energy,0
CA,Electricity by solar thermal,1,Energy,01 01,Energy,0
CA,"Electricity by tide, wave, ocean",1,Energy,01 01,Energy,0
CA,Electricity by Geothermal,1,Energy,01 01,Energy,0
CA,Electricity nec,1,Energy,01 01,Energy,0
CA,Transmission services of electricity,1,Energy,01 01,Energy,0
CA,Distribution and trade services of electricity,1,Energy,01 01,Energy,0
CA,Coke oven gas,1,Energy,01 01,Energy,0
CA,Blast Furnace Gas,1,Energy,01 01,Energy,0
CA,Oxygen Steel Furnace Gas,1,Energy,01 01,Energy,0
CA,Gas Works Gas,1,Energy,01 01,Energy,0
CA,Biogas,1,Energy,01 01,Energy,0
CA,Distribution services of gaseous fuels through mains,1,Energy,01 01,Energy,0
CA,Steam and hot water supply services,2,Services,02 01,ManufacturingServices,A1-A3
CA,"Collected and purified water, distribution services of water (41)",2,Services,02 01,ManufacturingServices,A1-A3
CA,Construction work (45),5,Other,05 02,Other,A5
CA,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
CA,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",3,Transport,03 02,Transport,A4
CA,Retail trade services of motor fuel,3,Transport,03 01,Transport,A4
CA,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3,Transport,03 01,Transport,A4
CA,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",3,Transport,03 01,Transport,A4
CA,Hotel and restaurant services (55),5,Services,05 03,ManufacturingServices,0
CA,Railway transportation services,3,Transport,03 01,Transport,A4
CA,Other land transportation services,3,Transport,03 01,Transport,A4
CA,Transportation services via pipelines,3,Transport,03 01,Transport,A4
CA,Sea and coastal water transportation services,3,Transport,03 01,Transport,A4
CA,Inland water transportation services,3,Transport,03 01,Transport,A4
CA,Air transport services (62),3,Transport,03 01,Transport,A4
CA,Supporting and auxiliary transport services; travel agency services (63),3,Transport,03 01,Transport,A4
CA,Post and telecommunication services (64),3,Transport,03 01,Transport,A4
CA,"Financial intermediation services, except insurance and pension funding services (65)",5,Services,05 03,ManufacturingServices,0
CA,"Insurance and pension funding services, except compulsory social security services (66)",5,Services,05 03,ManufacturingServices,0
CA,Services auxiliary to financial intermediation (67),5,Services,05 03,ManufacturingServices,0
CA,Real estate services (70),5,Services,05 02,DesignServicesAndMargins,A5
CA,Renting services of machinery and equipment without operator and of personal and household goods (71),5,Services,05 03,ManufacturingServices,0
CA,Computer and related services (72),5,Services,05 03,ManufacturingServices,0
CA,Research and development services (73),5,Services,05 03,ManufacturingServices,0
CA,Other business services (74),5,Services,05 03,DesignServicesAndMargins,0
CA,Public administration and defence services; compulsory social security services (75),5,Services,05 03,ManufacturingServices,0
CA,Education services (80),5,Services,05 03,ManufacturingServices,0
CA,Health and social work services (85),5,Services,05 03,ManufacturingServices,0
CA,Food waste for treatment: incineration,6,Other,06 01,Other,0
CA,Paper waste for treatment: incineration,6,Other,06 01,Other,0
CA,Plastic waste for treatment: incineration,6,Other,06 01,Other,0
CA,Intert/metal waste for treatment: incineration,6,Other,06 01,Other,0
CA,Textiles waste for treatment: incineration,6,Other,06 01,Other,0
CA,Wood waste for treatment: incineration,6,Other,06 01,Other,0
CA,Oil/hazardous waste for treatment: incineration,6,Other,06 01,Other,0
CA,Food waste for treatment: biogasification and land application,6,Other,06 01,Other,0
CA,Paper waste for treatment: biogasification and land application,6,Other,06 01,Other,0
CA,Sewage sludge for treatment: biogasification and land application,6,Other,06 01,Other,0
CA,Food waste for treatment: composting and land application,6,Other,06 01,Other,0
CA,Paper and wood waste for treatment: composting and land application,6,Other,06 01,Other,0
CA,Food waste for treatment: waste water treatment,6,Other,06 01,Other,0
CA,Other waste for treatment: waste water treatment,6,Other,06 01,Other,0
CA,Food waste for treatment: landfill,6,Other,06 01,Other,0
CA,Paper for treatment: landfill,6,Other,06 01,Other,0
CA,Plastic waste for treatment: landfill,6,Other,06 01,Other,0
CA,Inert/metal/hazardous waste for treatment: landfill,6,Other,06 01,Other,0
CA,Textiles waste for treatment: landfill,6,Other,06 01,Other,0
CA,Wood waste for treatment: landfill,6,Other,06 01,Other,0
CA,Membership organisation services n.e.c. (91),6,Other,06 01,Other,0
CA,"Recreational, cultural and sporting services (92)",6,Other,06 01,Other,0
CA,Other services (93),6,Other,06 01,Other,0
CA,Private households with employed persons (95),6,Other,06 01,Other,0
CA,Extra-territorial organizations and bodies,6,Other,06 01,Other,0
KR,Paddy rice,6,Other,06 01,Other,0
KR,Wheat,6,Other,06 01,Other,A1-A3
KR,Cereal grains nec,6,Other,06 01,Other,0
KR,"Vegetables, fruit, nuts",6,Other,06 01,Other,0
KR,Oil seeds,6,Other,06 01,Other,0
KR,"Sugar cane, sugar beet",6,Other,06 01,Other,0
KR,Plant-based fibers,6,Other,06 01,Other,0
KR,Crops nec,6,Other,06 01,Other,0
KR,Cattle,6,Other,06 01,Other,0
KR,Pigs,6,Other,06 01,Other,0
KR,Poultry,6,Other,06 01,Other,A1-A3
KR,Meat animals nec,6,Other,06 01,Other,0
KR,Animal products nec,6,Other,06 01,Other,0
KR,Raw milk,6,Other,06 01,Other,0
KR,"Wool, silk-worm cocoons",6,Other,06 01,Other,0
KR,Manure (conventional treatment),6,Other,06 01,Other,0
KR,Manure (biogas treatment),6,Other,06 01,Other,0
KR,"Products of forestry, logging and related services (02)",6,Services,06 01,ManufacturingServices,0
KR,Fish and other fishing products; services incidental of fishing (05),6,Other,06 01,Other,0
KR,Anthracite,6,Other,06 01,Other,0
KR,Coking Coal,6,Energy,06 01,Energy,0
KR,Other Bituminous Coal,6,Energy,06 01,Energy,0
KR,Sub-Bituminous Coal,6,Energy,06 01,Energy,0
KR,Patent Fuel,6,Energy,06 01,Energy,0
KR,Lignite/Brown Coal,6,Energy,06 01,Energy,0
KR,BKB/Peat Briquettes,6,Energy,06 01,Energy,0
KR,Peat,6,Other,06 01,Other,0
KR,"Crude petroleum and services related to crude oil extraction, excluding surveying",5,Services,05 03,ManufacturingServices,0
KR,"Natural gas and services related to natural gas extraction, excluding surveying",5,Energy,05 03,Energy,0
KR,Natural Gas Liquids,1,Energy,01 01,Energy,0
KR,Other Hydrocarbons,1,Energy,01 01,Energy,0
KR,Uranium and thorium ores (12),4,Materials,04 03,Metals,05 00 00
KR,Iron ores,4,Materials,04 03,Metals,05 00 00
KR,Copper ores and concentrates,3,Materials,04 03,Metals,A1-A3
KR,Nickel ores and concentrates,3,Materials,04 03,Metals,A1-A3
KR,Aluminium ores and concentrates,4,Materials,04 03,Metals,05 00 00
KR,Precious metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
KR,"Lead, zinc and tin ores and concentrates",4,Materials,04 03,Metals,05 00 00
KR,Other non-ferrous metal ores and concentrates,4,Materials,04 03,Metals,05 00 00
KR,Stone,3,Materials,04 02,Masonry,A1-A3
KR,Sand and clay,4,Materials,04 008,EarthworkAndLandscaping_Materials,A1-A3
KR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",4,Other,04 012,Other,0
KR,Products of meat cattle,6,Other,06 01,Other,0
KR,Products of meat pigs,6,Other,06 01,Other,0
KR,Products of meat poultry,6,Other,06 01,Other,0
KR,Meat products nec,6,Other,06 01,Other,0
KR,products of Vegetable oils and fats,6,Other,06 01,Other,0
KR,Dairy products,6,Other,06 01,Other,0
KR,Processed rice,6,Other,06 01,Other,0
KR,Sugar,6,Other,06 01,Other,0
KR,Food products nec,6,Other,06 01,Other,0
KR,Beverages,6,Other,06 01,Other,0
KR,Fish products,6,Other,06 01,Other,0
KR,Tobacco products (16),6,Other,06 01,Other,0
KR,Textiles (17),4,Other,04 012,Other,0
KR,Wearing apparel; furs (18),6,Other,06 01,Other,0
KR,Leather and leather products (19),4,Other,04 012,Other,0
KR,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4,Materials,04 04,Wood,A1-A3
KR,"Wood material for treatment, Re-processing of secondary wood material into new wood material",4,Materials,04 04,Wood,A1-A3
KR,Pulp,4,Materials,04 04,Wood,A1-A3
KR,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",4,Materials,04 04,Wood,A1-A3
KR,Paper and paper products,4,Other,04 04,Other,A1-A3
