,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
SI,Charcoal,1.843916276308367,0.1844568967233664,1.3391564993147544,1.0370861871300148,10.784738155312978,25.99949549160298,3.2831595223106684,4.30637202451057,18.17150683256048,13.959754542074434,0.22209661512371648,0.2751927497497058,0.5924091278407316
SI,Additives/Blending Components,1.4218754382070757,0.15250962293688258,1.1450889082907802,0.8958100907360197,9.605778676241473,22.90455409714528,2.7409098044758933,3.384746800110919,14.305248386620143,11.987722877914138,0.1846714963271247,0.23931327879213615,0.4342201165021015
SI,Biogasoline,3.7297130927088,0.37056816202813414,2.7920908324786295,2.063655553466895,21.86606677902131,54.28416147709335,6.655633372264452,8.784056003404167,36.72330949253039,29.656771218933308,0.4704591644439683,0.5930271582192654,1.2585038124142511
SI,Biodiesels,5.32647169814224,0.5578246735807524,4.087752355239017,2.998036603387067,31.56208300172319,77.82109369432727,9.688171880150584,12.541671433512999,51.65250966821946,40.98149439806002,0.6636994607046234,0.8272020897539434,1.7359410513869753
SI,Other Liquid Biofuels,0.0007938442214815567,8.112436993179804e-05,0.0005464965950180898,0.00046099774241013607,0.004279609028923107,0.013341209778394293,0.0016490785646101082,0.0019508153878237098,0.008265494971995623,0.005813312694537504,8.987624143389556e-05,9.86262860274612e-05,0.00027246524572222306
SI,Rubber and plastic products (25),876.8257467458495,93.7938651340912,740.8923525058674,517.2047332603198,4788.866536538701,14802.16607069674,1515.192618219319,2095.8081626509393,9162.473173769578,6996.778782102655,97.93188815527837,160.5354328710156,316.814978715844
SI,Glass and glass products,1792.4988056490542,85.34633429870425,2542.671352982692,2164.6397693388285,15986.54182181256,55202.868933173704,4444.2168038809905,3647.1155780427434,19570.331360506894,19603.639554170873,238.32318452503307,299.163264021944,330.3903933762575
SI,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Ceramic goods,117.99854642021853,21.849801272076206,155.3380016853837,109.87653828232456,1014.369756280639,1856.652111783317,315.1733703468123,328.615366539609,1402.4421359515136,1481.3967446903428,14.870398463493057,19.45098114142278,28.12068907561603
SI,"Bricks, tiles and construction products, in baked clay",307.35089017491765,31.515367489232045,225.00915872110858,165.05649577691133,1596.2527215883886,3523.1842563484424,518.4164926609443,738.7231248897385,3277.6247575011175,2443.771159904309,35.961163484501306,42.949178581973385,102.20208677874943
SI,"Cement, lime and plaster",2985.5634194012755,279.9554335920573,2178.659085156989,1679.1307586910655,14299.487900116395,32657.210495473613,4253.583957467739,5777.448597010182,25684.18604765507,19742.70024434943,330.71147785549147,439.96023414881455,784.0974220389518
SI,"Ash for treatment, Re-processing of ash into clinker",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Other non-metallic mineral products,6158.3390919812855,864.3369114213413,6064.356341245257,4595.9384926927205,54938.97145795259,91520.39332115224,12339.647459939213,17135.447035396344,68634.71472511295,71426.03476825987,1818.6967273942046,2408.92527562739,2751.5158491046604
SI,Basic iron and steel and of ferro-alloys and first products thereof,11220.598488013307,1025.9233460992202,6426.768344136438,6327.111002811603,66161.10453739615,127916.33736039046,18591.271328285155,22624.193218217526,112704.94088810639,71685.64545668001,1183.1518045053776,1244.627014946011,2915.0304851372453
SI,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Precious metals,25.350778923782176,1.9591426121505653,14.812634429251473,11.43263561930395,115.07753135706784,282.3053468255233,37.74860141641691,57.7789057281951,242.450610151459,167.66686538846756,2.5926841852174376,3.365425871674383,7.1166795519840695
SI,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Aluminium and aluminium products,8931.276818334223,921.2514342815152,6148.384610941115,5225.052659287297,48189.63339750001,153644.66080768692,18871.14507728123,22143.306797542646,94245.61377759378,65574.36614535,1011.270788351764,1096.566021590916,3103.5197640907713
SI,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,"Lead, zinc and tin and products thereof",202.06327149774864,16.32940245887952,113.74925497068898,94.4896683437542,915.3588074526253,2167.5161094839227,304.48051138789134,409.69318925273416,1851.9252337871817,1199.3072012063515,19.681012293355874,24.207480563873446,54.076729505168274
SI,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Copper products,1386.508127326518,108.5874283269005,890.1173443489428,627.6448113519164,6095.475093846823,16015.345047769864,2024.0664019878318,2954.2993611352135,12388.00807358251,8358.308307854697,132.93285683886918,161.71185551578682,395.3557578947589
SI,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Other non-ferrous metal products,290.7071438396067,31.1563078198073,235.30226437187943,176.05668382246654,1586.442492511432,5296.401102406367,596.2478571809775,741.9718498110781,2847.2171021588456,2289.1806097770027,32.71634869158161,39.8894017751261,79.11637786357149
SI,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Foundry work services,1930.4726807686345,171.3540381542775,1316.5731786246572,931.5135370843686,9815.795289357266,23411.385311668048,3016.469942407253,4695.053742434779,20620.28889550944,14093.25204562883,210.2149519899999,229.96719794276024,634.14419527189
SI,"Fabricated metal products, except machinery and equipment (28)",4738.8061596695425,348.5095084130819,2563.0382979554647,2158.9105831321626,18234.67025128371,47213.391249155524,7747.023707010131,9300.046940147,33231.80860151265,25615.97976950935,466.92334411723556,560.78129848278,1414.6238969120188
SI,Machinery and equipment n.e.c. (29),1836.747295668305,140.81020559639774,941.8577789347402,602.4479120406966,6096.4452280552405,16996.43196572188,2271.3713580729445,4690.817287031059,22649.84871525159,12843.631812785774,222.20695049002197,223.8760166437435,960.0829380708786
SI,Office machinery and computers (30),19.871846649796005,2.0347472826977775,14.976364455443251,11.38957491687086,126.1787871604578,294.3724191230825,34.12980186004032,47.20206505938358,193.79475720646766,147.55257421727765,2.2375169940860133,2.97504425493911,5.7249962117300415
SI,Electrical machinery and apparatus n.e.c. (31),4861.1080421597735,557.7092357735198,5152.606962155462,3222.069034655082,36295.21171095613,84428.1677569549,9282.499985673781,12249.315392485003,50265.762987301474,45760.75447000545,530.6795210838948,586.2407173953586,929.5917705564564
SI,"Radio, television and communication equipment and apparatus (32)",2408.9628809720675,229.18354055954578,1666.0617040437469,1265.7010139514584,12999.208793345699,29346.492341718586,3612.5291349807476,5600.715726624644,24759.56654474633,16232.813720562419,244.15337903465132,316.5765256267192,643.1343160639387
SI,"Medical, precision and optical instruments, watches and clocks (33)",6603.9764867490485,169.5157882290275,1072.8374322817376,905.8147975630338,11567.560566583328,19981.366563132895,6141.627198735578,21242.863161552283,76411.47003461358,22666.403002046645,255.55060682936644,402.1556151344074,870.2540988361887
SI,"Motor vehicles, trailers and semi-trailers (34)",160.6949715975112,14.017075437755173,102.40391451142396,75.8654246983448,757.5231518305413,1820.321763530993,223.5783877390957,346.1956621507498,1477.5693185721564,1010.8035769756654,21.119183377315533,21.28837116912874,72.9113052428623
SI,Other transport equipment (35),360.3943453150934,53.777116351967535,370.25355362931714,259.6885125987406,3174.934441515257,6649.258820503047,821.2975591181303,825.5389982633608,3999.0486344453316,3070.9170716328795,47.94175846061569,58.39879149526583,121.82531853009007
SI,Furniture; other manufactured goods n.e.c. (36),340.36728487875206,58.86120577424821,438.77751188976526,273.80322900302036,5740.677330516814,13996.714364154233,1271.9367712021453,1241.220454238264,7603.467534467345,13250.067578230091,160.39609728948724,335.7559080523338,296.8725865854548
SI,Secondary raw materials,3168.9599761430163,296.0903226942962,2103.7616834564055,1717.445441350527,16570.56192873287,44860.084823482684,5724.151949008158,7310.718039200547,31599.571085093783,22070.06722702737,346.75457647681037,392.2709403839058,988.1279400219903
SI,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Electricity by coal,44.18317508790165,4.316972995218023,30.58950529980444,24.646225815610595,249.50255475553297,624.2378305764631,79.32750706870382,102.79948561515735,445.74655102339347,324.79972030178624,5.074887336794247,6.15213176629787,14.200090360183479
SI,Electricity by gas,66.83353036661529,6.772867347585163,47.810881100485126,38.22035775702376,385.75988966216113,946.8002627778095,120.7129054890851,156.2933114279025,672.4093830113087,500.2044640849173,7.942082829757451,9.885373082120296,22.488496560301893
SI,Electricity by nuclear,93.0419839897344,9.24550908625417,64.81367213714111,52.43118509001266,522.1073119252638,1320.1526573765384,166.65383304142017,211.48935658485067,890.1956655303715,670.3213569738356,10.603055876597312,13.3209188338888,30.895582391187375
SI,Electricity by hydro,368.0458197192803,35.79990094453234,252.72232582251635,205.38678021535512,2068.7808301084256,5156.7521888327865,662.3540307422649,841.7039898956584,3611.004529063798,2678.1660279604503,41.54846503788554,49.76800666041752,113.20700006930399
SI,Electricity by wind,0.7571622304858954,0.07320367681929012,0.5547221904649184,0.44661850991820135,4.4572251120086275,10.938796373558763,1.3671767446949452,1.7567555730678786,7.528707273249314,5.736470105761286,0.08830679324181222,0.10717691370683352,0.22616082640565455
SI,Electricity by petroleum and other oil derivatives,13.218358103882066,1.2920477451135246,9.169557723000384,7.389955568853189,76.1758621707144,178.38072489657006,22.561931652490493,29.124109359832392,125.47872958151393,94.28311034056453,1.5607006236493675,2.025621979502758,4.494156370354016
SI,Electricity by biomass and waste,24.69227581403331,2.474903590292038,17.489272439642665,14.022588154573551,140.56667398225014,335.7780014387305,44.04823965184046,56.012355247936284,240.69220143649673,182.5290206954809,2.878563829072112,3.5678548511448525,7.773007741128086
SI,Electricity by solar photovoltaic,1.1829068176010584,0.11683013469227564,0.8219970718588063,0.6710564910664094,6.767758224536538,16.82249744037336,2.16333922044297,2.7425316244804403,11.780022302934793,8.73473357974422,0.13552586057131225,0.15838804169671797,0.3643779522992379
SI,Electricity by solar thermal,5.714138822758022e-08,5.771989576449679e-09,4.084144551191799e-08,3.3067060660762614e-08,3.4173772153788724e-07,8.094780604798268e-07,1.0196565678781399e-07,1.329378004454545e-07,5.638709604135291e-07,4.399479386949079e-07,6.59168971697966e-09,8.143998945671535e-09,1.7503358281240078e-08
SI,"Electricity by tide, wave, ocean",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,Electricity by Geothermal,0.5658291780649064,0.05281030322123539,0.41079815786310686,0.3324872405868013,3.319514701769947,8.069765421344323,1.002998945717947,1.3103406240194544,5.649323627689761,4.240942838243725,0.0639273725390741,0.07810015852011422,0.16154966899154066
SI,Electricity nec,35.432763013065426,3.3940189827344422,25.424962140206105,20.83482021737326,208.5564347486981,504.4489433594358,63.507755847561526,81.05428820509977,351.7559668706058,266.00993362962674,4.103370025311575,4.920468599712904,10.449274863901016
SI,Transmission services of electricity,15.98157324561956,1.5611549366844821,10.97131961389696,8.970418967896952,90.21184636397014,225.69507672711705,29.258115469923464,36.96579455793338,159.08553702627603,117.32115395484361,1.824057290871314,2.1144437998515664,4.922656520519854
SI,Distribution and trade services of electricity,23.37155059246402,2.3403913236880425,16.304684624252722,13.435645611288166,133.28926566605014,348.3818555349434,44.06861185823772,54.847580311915756,234.131489992317,172.84382040069804,2.665489911726089,3.09419437681028,7.378741952483299
SI,Coke oven gas,0.121997861205331,0.011191581618337823,0.07581666134031623,0.06829926807649081,0.7010691361400896,1.4804629378604839,0.205368644573411,0.2582045750960465,1.2035605988095501,0.822810985526801,0.013176699616952023,0.014765483050151606,0.033437605577281884
SI,Blast Furnace Gas,0.2756758959935621,0.02517100324931618,0.1675034942775666,0.15271296611709406,1.5723461992126901,3.300768095566629,0.4604964254709149,0.5813674021459503,2.7361253838594193,1.8346500880896233,0.029535890461683617,0.03337536515064456,0.07564843853702694
SI,Oxygen Steel Furnace Gas,0.023674352403251907,0.0021416358786691897,0.013772950188866538,0.013157813618769736,0.1361186952990893,0.2709975198940864,0.039234654604579325,0.048215593839911856,0.23330025129895363,0.151639096647029,0.002491996986150533,0.0026645458300888843,0.006257180616376472
SI,Gas Works Gas,0.0038179059180819676,0.00034712163250931525,0.0028261107933765725,0.002228237330130609,0.02185996908067792,0.05396143455955972,0.006683938002858016,0.008692901588740934,0.03779188910042641,0.028980613240041572,0.00043752022404492703,0.0005173468226433761,0.0011325174087258299
SI,Biogas,0.966577396921941,0.09639582708299665,0.6818692605400684,0.5508741797827227,5.6025432544546545,13.764718206098376,1.7367376072166838,2.263668975520957,9.695092005810046,7.183254787916664,0.11205090997431112,0.13974386171924433,0.3102675729102561
SI,Distribution services of gaseous fuels through mains,55.924876013628584,5.5940726199512305,41.46819820422038,32.33555715054428,329.37925211575765,806.9734558671047,101.63459353481159,131.85790408585925,553.9655137677346,446.29804093379016,7.1000508712176735,8.816682187513408,17.83480049841129
SI,Steam and hot water supply services,8118.972174912141,810.0442515504674,5777.759519079507,4591.230325214286,48292.45067390239,113202.81776508887,14569.180195291307,18640.432355589586,79436.22847420211,62575.285886562866,934.6690465399805,1151.9665643989686,2387.4695102295386
SI,"Collected and purified water, distribution services of water (41)",113.31984793486909,12.062038632918135,87.11161300481542,62.93754389984804,694.5034125219428,1706.0016034394318,213.31068286128874,282.92917277334465,1153.8585668082242,945.9166327499531,14.643334451362424,17.934858488101554,37.558065017421754
SI,Construction work (45),1152.1200724175853,116.26940827724815,851.2830125007126,651.5322196676041,6700.232722663671,16241.443314951579,2106.0749268311206,2718.966460538297,10934.018217880342,8781.096301106703,147.4999984759083,184.45477233779582,368.49622444265077
SI,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",36.065711889386236,3.5915132643265877,26.501899902654152,20.240916962603563,210.93798744572848,513.5395522312658,63.589571520665686,85.61124281801203,355.8476303690506,274.45003587753087,4.301784226145402,5.28144939212301,11.284585638686385
SI,Retail trade services of motor fuel,2.9047387057219716,0.2784458782575115,2.022194836025772,1.571684510451686,16.254108931666956,39.676375639086444,4.995448602407319,7.041817850012785,29.27442778854244,21.547344190931362,0.33256418118873426,0.4110961675818419,0.8844773940817724
SI,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3552.0662124958926,355.17767701097415,2613.2289376859194,2000.025036057987,20779.316006468835,49625.60514598838,6275.128058450253,8339.958064058792,34689.307586960036,27855.40256934656,427.83030312921113,525.7431997310742,1097.4710316173073
