,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
BR,Cattle,96936.21147805447,28937.67680126767,200633.88675810248,109949.23737051574,1756978.2792546987,4151583.897068986,371662.82681352075,252370.15137089978,1002754.9681099625,1666993.8773463923,15957.727427200034,7044.403534867579,3892.647446992309
BR,Pigs,1885.4648618498366,687.1148746364612,5231.018143338463,2713.5718488324424,42406.342320727344,92466.90271158652,7337.876802916524,5736.347703172299,25230.014517631767,42049.64404109164,323.5152566492781,166.75743092245898,110.77569222056877
BR,Poultry,1241.9571745942546,550.5484075045965,3326.744163194841,1767.9868799178716,26984.540075556477,68931.97474368353,4834.096784897399,3534.5487336582396,16940.20397571549,29543.51676966365,341.5024521092579,101.20747800742338,59.89009530877441
BR,Meat animals nec,59.613059809110936,22.87661267642411,160.7579283097132,84.01788392188622,1330.0091501070965,2988.3093636447693,258.0939932745982,189.23954378884514,828.7518412834497,1309.6593725824484,10.951932106515148,5.345041580698331,3.3730505468993366
BR,Animal products nec,53.65850091866115,19.85882465421371,151.4401734836689,80.45134050377116,1517.164933554516,2931.8485035832846,385.5563292652563,225.40045722944274,860.381877524739,1287.107767422607,9.677716180706641,4.925241351351668,3.3082577322886753
BR,Raw milk,2538.5738391847713,977.5199086605311,7044.536080504871,3573.754027311742,61320.247088780605,126908.40813537757,11520.14290265538,8116.266921578964,33820.38266819188,54423.7399333456,444.00907694703267,221.41572670884008,142.56398321858862
BR,"Wool, silk-worm cocoons",2.723581217955139,1.3126316620660172,8.816822843996654,4.125895096286437,82.02719230839061,325.5332027073172,12.145265475239155,7.31497692547252,39.53933196845661,64.27287853532445,0.43107926579021,0.2218561327036754,0.13330745732442437
BR,Manure (conventional treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Manure (biogas treatment),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,"Products of forestry, logging and related services (02)",14501.683150205856,4335.050378813775,31761.881924649915,10985.56428641311,226975.7130811174,556890.6356034394,61802.64775169153,55978.13189550048,145025.21164003495,179074.96001108654,2642.716303907044,1840.9069163869217,1495.2248930272362
BR,Fish and other fishing products; services incidental of fishing (05),6.324403104331419,2.5890643409867655,17.924274593128818,9.576545418624844,210.96873614184224,607.8629419704398,33.134527941033774,24.732110971811945,130.2068342361142,204.46299571419758,1.4796227076382504,0.6939065280362176,0.32240447738629535
BR,Anthracite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Coking Coal,0.47702616719298263,0.2170577050230751,1.38832364847031,0.6946068963354417,13.062691932944986,23.259070486409133,2.1537533352501663,1.5582000328329375,7.144411449975407,10.078167842088419,0.08264040702277925,0.0451776141812374,0.03236945234706772
BR,Other Bituminous Coal,22135.376743835648,9792.132094983926,64527.20216178317,36126.30487420513,760425.107156714,1183065.5860183535,96110.86416185177,64362.410179201644,344615.1091518395,525232.6339244753,3823.6441019532244,1986.0216401461494,1064.4775115549671
BR,Sub-Bituminous Coal,29365.556302192992,12018.726184152354,84642.31409049452,45746.92217434618,859009.360663705,1636276.1914292474,129422.64188130561,97763.58751525031,450265.4916277481,682038.8206179123,4693.760019528934,2369.949192154273,1323.8400989426748
BR,Patent Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Lignite/Brown Coal,2401.288422858542,1194.8302146747808,8236.832148149377,4756.544236528452,125171.98258784394,147544.2925034847,11888.636499099262,7486.07412098772,40866.44934093376,62738.61248818531,395.7326967193835,203.03441395225835,121.42903453379999
BR,BKB/Peat Briquettes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Peat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,"Crude petroleum and services related to crude oil extraction, excluding surveying",73856.95059843197,34401.02804015408,268447.9774133477,106792.18050835891,1885961.376838653,4187368.028528106,328384.1376222776,235235.09269508385,1090979.4357110292,1944035.2148884954,14676.036648076575,8225.45128262625,4634.01304814235
BR,"Natural gas and services related to natural gas extraction, excluding surveying",59667.49640944235,16600.75429588417,119550.38501558696,32994.67598590765,742652.8723070672,1975965.8246901075,244996.18893421057,222167.28702830305,500685.84577963175,569939.9904576957,10924.736025603217,8698.788399743047,7121.599492077034
BR,Natural Gas Liquids,664.7010554289873,246.81015526824916,2023.3128226592241,1069.453492324299,17396.015385703788,37018.65073268791,3241.8807968931164,2207.158569707868,9669.53714323672,16720.71561828969,124.41790646386,47.46600198039052,29.600750672798103
BR,Other Hydrocarbons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Uranium and thorium ores (12),2949.787751909484,1795.1952863397141,9955.864094323202,4635.938773251702,81820.02071669251,153692.62627484504,9668.704846478173,7162.886720985701,41854.258943230576,66061.48542132197,476.1012958466464,316.59657472364484,155.47334779607266
BR,Iron ores,24396.60838859588,9805.628254183175,63917.55390425655,34696.148288365686,468054.6423328055,1075799.472415936,104117.31329792754,72175.27915665192,366264.7050307309,547636.3213491567,3797.868733865028,1636.5839827681118,777.7289117648536
BR,Copper ores and concentrates,9514.840453181485,3548.8331558349973,24921.16021672036,12986.459676261728,184889.37279305334,423568.47056666075,37205.76116602621,28121.50187424567,128463.96721051069,207101.63509699705,1471.0540970616041,621.6171899350618,327.63047485835375
BR,Nickel ores and concentrates,1289.973529742717,645.9003007202574,4024.226024311404,2392.720811197469,42952.94946635143,94229.03411153624,6207.967829718968,3867.4623828089175,23394.784658770324,32745.596549677357,222.97287634561343,93.9115707365516,43.802886877789966
BR,Aluminium ores and concentrates,1731.6549893217339,864.6145572561269,6659.489172388489,4772.079680380061,264250.36874690565,137944.73563690123,8672.813656941134,4353.7389274853795,26580.736783291566,38569.78632690097,220.0040757653241,127.79804968636523,95.4241768265142
BR,Precious metal ores and concentrates,2587.3805191571064,1095.3410334656571,7194.223912384415,3852.5663195440166,53698.897973886575,134272.80041838618,11705.421023556819,7580.271763308507,40890.237309186035,64506.606441508535,451.4299258784195,223.729961878705,106.42774955090673
BR,"Lead, zinc and tin ores and concentrates",7673.037029609823,3715.5648357171417,22006.39551377455,12835.705624006101,181615.79692431382,368172.38571757294,34834.94276068547,22694.22804246899,136937.40370144957,195788.05771547143,1361.5229588092825,581.6776364356815,318.91874518665094
BR,Other non-ferrous metal ores and concentrates,8446.041168379461,3514.948674527234,23595.132536144156,11885.469751811146,161294.0263781248,393884.34345176345,35330.157256309605,25563.77548597963,123291.9675739814,190392.8634074508,1291.5162878056296,555.825525668318,260.63764091061785
BR,Stone,2538.2823582916035,1009.7403178313389,6711.322828559845,3864.3390620975056,63921.98281084224,120949.00579141064,11368.276186366622,12360.451077300593,57654.608455652524,117176.18088872351,1473.350445376454,201.29661241669865,287.15742554564946
BR,Sand and clay,10840.708784472494,12596.886557659445,56140.44852754162,19761.039948466787,412630.6108488665,663216.8293140313,12912.690935997935,9114.127671747967,89050.91252168105,109630.82539061956,468.52931213949256,337.1857564927174,414.1214099063965
BR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",13729.316291613995,4747.945064854586,37389.74557884772,20857.53357385536,414329.0833841842,669022.223698433,54183.57422816217,37807.40260370802,207923.58537217768,400644.9349244154,4597.200705502968,4432.94676510253,2031.7513359046484
BR,Products of meat cattle,5086.437569458148,1487.7626105453073,10231.995850922649,5662.574299911668,89363.56155240096,215435.062126792,18381.819556960865,12669.303436059865,50729.367121826166,85502.0629155849,830.2888002280844,361.9233845602091,196.0849193953717
BR,Products of meat pigs,4866.917420034172,1722.142355377864,13159.557769162126,6951.81928368505,104351.22377023126,234630.82201452885,18751.227368340948,14692.765177583631,65122.80038601889,109794.22632963784,844.5883254096082,426.824351877463,277.44574057192244
BR,Products of meat poultry,2192.9543441967353,1013.5073582438305,5616.478228015497,3013.1601494070856,42565.68413658334,119875.01753114129,8573.416179112472,6119.482078874759,29959.053213460447,53244.998326824396,678.9501861098803,170.05381197013529,86.47846563917714
BR,Meat products nec,2625.8816105743776,971.9076319374981,7690.983954868515,4075.2595428419213,80733.72813351754,133992.7837475132,22866.78439001684,12483.446308529856,43441.35250678716,62425.40104387331,441.39808786780804,237.36215566937963,168.7837146121696
BR,products of Vegetable oils and fats,105.07008921105421,38.12698651235054,282.37366099821986,147.20114870778653,2301.8877130239434,5037.724697063473,428.26843842361205,321.7777122880114,1389.9330784468534,2313.9038090549034,18.388116721206046,9.228087913887045,5.764587501116019
BR,Dairy products,417.25719292308395,156.4027804977138,1123.615202940408,586.4285494432249,9768.924936190066,20677.87268554853,1936.0970985483261,1334.4269275717963,5586.804417211505,9109.652436294598,74.26095759167906,35.84225938499895,22.328072233134957
BR,Processed rice,8.35199649017677,3.2564567697185356,24.345001317854653,12.876838314609628,222.9555008312177,474.64746154154307,33.3332027264511,24.7535159119225,116.04305269944638,200.567005667695,1.5124874396155812,0.7815347667563122,0.5462968937451199
BR,Sugar,628.4325991486902,432.063137396715,2186.240385482584,1120.5557675295,17264.793065063073,50430.384159270325,2502.8006546452334,1569.5803520706293,8879.949781087562,16793.969492438657,103.26605992501332,43.90687401951554,18.734945177333316
BR,Food products nec,499.70680302564483,253.57733356625045,1486.578403859754,756.7873022799167,12385.058881813164,30753.723206022605,2124.2624563482204,1473.0114399452257,6922.164388587987,12241.143291757957,96.72876491703758,43.85680972212745,23.3159774353833
BR,Beverages,417.3464542721741,376.28215387001256,1801.5567897648498,1023.6053217024685,17733.821095933163,41182.989152449125,2295.7177508284262,1652.3630754233723,8684.874263438789,16762.823431590357,148.15214835013086,44.91522145359652,14.826256712613915
BR,Fish products,2.3710498111463854,0.9492403951308217,6.607584922142142,3.4032998432889965,76.83395366753618,227.99190795460328,12.699660288527028,9.383858853456404,49.20989746613969,75.2298112735158,0.5606301972685473,0.2603967036999441,0.11412360902892787
BR,Tobacco products (16),33.35428394535246,12.042522296165895,102.39045963888903,49.950642877904905,1508.5910326297385,2697.8558366709863,126.69351065028538,83.5599610928993,488.3058721666921,707.7316059490694,4.604384987842466,2.167269592605908,1.3055234387666934
BR,Textiles (17),89.82633243492187,42.10189942437547,269.9129375143604,132.14707977695633,2308.8142441803348,4608.85607064148,486.1608487608638,287.174933199898,1649.0262804099714,2384.615565714556,15.278817670079132,7.124420328925438,4.453996097654259
BR,Wearing apparel; furs (18),9.447442666408346,3.8812925404750978,31.340639613419658,15.229146479142592,371.3081075786746,555.7327629636568,163.8125211075924,74.11233547985367,230.18238123021473,236.4286292437173,1.3443079470269537,0.40754936423154886,0.3301594780340224
BR,Leather and leather products (19),36.90577124379274,13.78409402761878,149.23217797834496,84.96349068556995,4399.648351230833,3345.7371186267387,3132.119350389602,1217.1970239830341,2707.526940824645,1639.880862592763,7.167083448608904,2.9611992226052055,3.7657598597024906
BR,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),16324.965447456285,4455.650999168157,32261.848459053075,8582.725473563101,193903.75988195953,524511.865428504,66021.13529326361,60651.628261977596,128740.60977594487,139830.84055788448,2918.7105541264395,2234.6865531675717,1943.7997385311664
BR,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Pulp,4040.5216672623637,1458.4622666626838,10497.564748854184,5805.115025488941,112945.25082647479,259565.33292122968,18855.719243304833,16175.993373471994,67171.91310979445,98340.99066456703,688.2299750699253,321.8983203539242,148.3947657572824
BR,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Paper and paper products,2967.5885615755124,996.5170026329411,7476.719220322143,3566.062921847876,62327.91237752354,137756.55537904898,14080.746581030548,11624.118655975082,42909.26700221652,64593.17131872018,523.7072423055305,298.4577521969906,180.25237984843548
BR,Printed matter and recorded media (22),213.0700996371526,96.50435002973178,651.9139768579279,334.9515569352092,5904.674527967678,11133.813177494374,938.7071654318834,677.1636850127138,3297.081730899432,5043.376399682348,36.03563154740928,18.438628148866574,11.266765388566387
BR,Coke Oven Coke,7308.405607925312,3963.6070875358228,22044.076763392237,13058.050921162438,213317.91707258965,374758.61634549854,35664.48832966757,21595.551736936748,139609.00120607117,186396.95896787767,1317.4944207130052,603.377054561774,306.40613280159823
BR,Gas Coke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Coal Tar,1011.1189380079549,445.50287217903633,3032.38793208257,1456.882300948741,24409.801929182002,49237.54633097369,4347.7385931704675,3082.385522146497,14671.875652565806,21760.880494849698,168.7066487776116,89.61465909749502,55.89497955150502
BR,Motor Gasoline,3026.2199368269253,1505.933864584885,11545.168234925291,4647.383137670033,89417.70107774033,163657.50725641174,12574.342828922594,9142.733103141762,40639.462720164396,63701.876262147394,492.9883227375455,266.7357939697226,198.16377346039533
BR,Aviation Gasoline,12.458740298609857,4.9216115236381865,36.198917261904974,16.879868986773815,329.74211263274697,714.8988603542618,56.30753956295312,41.47468623042505,178.37639340656506,301.6010023556945,2.2660287486617605,1.1639738394839918,0.6768645015027696
BR,Gasoline Type Jet Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BR,Kerosene Type Jet Fuel,530.5361570765615,239.09123850391478,1525.7459010606578,762.4067389052415,13104.954903952725,26289.12957892978,2345.962881753381,1680.781720119606,7953.165118790608,11570.699580306025,91.05625676312302,48.25670435148909,30.350886633663777
BR,Kerosene,14.5847105228808,6.29806345530765,41.32021355995707,17.728097911540466,318.7043463835976,702.1056583401536,58.78288368572516,45.72110687766991,178.8033946628967,266.4625626139436,2.358136022152823,1.3762376985839766,0.9699593791853098
BR,Gas/Diesel Oil,10347.837486533599,5149.39541003524,30809.552409348766,12896.817815003891,248334.29854849292,482602.04778465815,40060.18564605018,31338.098150847076,124711.79633042098,176987.76840917818,1683.2695278346591,987.7420961960535,764.7868806286763
BR,Heavy Fuel Oil,4236.118731604856,1886.2023224270104,13425.962605820996,6021.719892673697,108696.0557117597,210476.57909797726,17917.908746650577,13326.818728466285,59033.808887296276,93189.47779487527,739.2729728988332,385.6511170019812,250.7945042002979
BR,Refinery Gas,18.98870928570167,8.257503120571727,62.31258488852374,31.022585194803984,609.0765972357572,1073.1937543503634,78.95729543778542,60.58040375024879,258.46520217185787,411.1417019398274,2.7878800116774523,1.6567846673685316,1.1978630225550058
